ID,loc,title,bedroom,bathroom,parking_space,zone,rooms,bathroom_ratio,price
575,0.028637072290145237,1.0,2.0,2.0,2.0,4,4.0,0.5,1088117.714
1516,0.028390908344957742,6.0,8.0,5.0,4.0,2,13.0,0.38461538461538464,2329768.81
11982,,3.0,9.0,1.0,6.0,-1,10.0,0.1,2870377.213
8367,,2.0,3.0,4.0,1.0,-1,7.0,0.5714285714285714,1168388.811
3989,0.027980635102978584,3.0,6.0,3.0,,5,9.0,0.3333333333333333,2594905.775
10526,0.028637072290145237,4.0,1.0,5.0,,4,6.0,0.8333333333333334,1536529.491
10914,0.026503651431853615,5.0,9.0,6.0,1.0,4,15.0,0.4,4561783.24
3756,,5.0,7.0,6.0,6.0,-1,13.0,0.46153846153846156,3634832.734
2287,0.027898580454582753,2.0,2.0,1.0,2.0,4,3.0,0.3333333333333333,1678012.91
2622,0.027980635102978584,,9.0,7.0,4.0,1,16.0,0.4375,2835093.693
2846,0.027980635102978584,,1.0,2.0,2.0,5,3.0,0.6666666666666666,1616739.59
1038,0.028965290883728564,,2.0,5.0,2.0,1,7.0,0.7142857142857143,1155343.344
7677,0.02478050381554115,2.0,8.0,,1.0,4,,,2714120.529
962,0.02674981537704111,8.0,3.0,2.0,2.0,2,5.0,0.4,1679286.068
9303,0.02773447115779109,2.0,9.0,,6.0,5,,,2811459.169
4925,0.02732419791581193,6.0,5.0,5.0,6.0,0,10.0,0.5,1981831.817
7968,0.02978583736768688,4.0,2.0,5.0,,3,7.0,0.7142857142857143,1613527.206
10358,0.028965290883728564,5.0,3.0,6.0,2.0,1,9.0,0.6666666666666666,1614564.887
751,0.027898580454582753,10.0,1.0,2.0,1.0,4,3.0,0.6666666666666666,5158183.53
12847,0.025601050299499467,5.0,9.0,7.0,2.0,3,16.0,0.4375,2921349.304
315,,7.0,8.0,5.0,5.0,-1,13.0,0.38461538461538464,2173697.98
9576,0.028390908344957742,4.0,2.0,7.0,6.0,2,9.0,0.7777777777777778,1298995.338
7780,0.02830885369656191,9.0,1.0,,4.0,5,,,1273294.022
5444,0.025601050299499467,2.0,2.0,2.0,5.0,3,4.0,0.5,1016572.176
576,0.027078033970624436,6.0,5.0,1.0,3.0,0,6.0,0.16666666666666666,1666347.76
10542,0.025847214244686962,3.0,7.0,3.0,3.0,1,10.0,0.3,2428851.556
2736,0.028144744399770247,7.0,8.0,,5.0,1,,,2312838.135
2218,0.026667760728645278,3.0,1.0,,2.0,4,,,1632444.57
2389,0.028390908344957742,3.0,4.0,1.0,4.0,2,5.0,0.2,1132468.615
9647,0.02830885369656191,,7.0,3.0,4.0,2,10.0,0.3,2995495.938
5424,0.026995979322228605,4.0,7.0,2.0,,4,9.0,0.2222222222222222,3067873.147
9640,0.027898580454582753,,7.0,7.0,6.0,4,14.0,0.5,5227243.885
9217,0.02773447115779109,3.0,2.0,7.0,5.0,5,9.0,0.7777777777777778,1760186.346
3238,0.02830885369656191,8.0,3.0,,2.0,5,,,2937338.097
11387,0.028555017641749406,10.0,3.0,7.0,2.0,2,10.0,0.7,2674700.625
40,0.027652416509395258,6.0,1.0,5.0,4.0,2,6.0,0.8333333333333334,1023614.442
7327,0.025601050299499467,10.0,6.0,1.0,,3,7.0,0.14285714285714285,3140597.975
3814,0.02674981537704111,6.0,5.0,1.0,3.0,2,6.0,0.16666666666666666,1415634.795
3214,0.028062689751374416,7.0,8.0,7.0,2.0,1,15.0,0.4666666666666667,2173862.345
3605,0.027078033970624436,2.0,,3.0,6.0,0,,,2533267.159
2251,0.026913924673832773,5.0,4.0,2.0,3.0,5,6.0,0.3333333333333333,5984867.281
1696,0.0288011815869369,10.0,1.0,6.0,6.0,1,7.0,0.8571428571428571,2235206.44
2260,0.026995979322228605,4.0,2.0,2.0,4.0,4,4.0,0.5,1882307.147
11567,0.027980635102978584,9.0,3.0,4.0,2.0,1,7.0,0.5714285714285714,1186606.853
11181,0.0288011815869369,5.0,9.0,7.0,2.0,2,16.0,0.4375,3506998.129
606,0.027980635102978584,2.0,4.0,2.0,2.0,1,6.0,0.3333333333333333,1407164.172
8809,0.0303602199064577,,6.0,1.0,2.0,2,7.0,0.14285714285714285,2106965.693
8119,0.029129400180520227,3.0,4.0,7.0,,0,11.0,0.6363636363636364,2019243.746
5368,0.02633954213506195,3.0,6.0,2.0,,0,8.0,0.25,2120095.984
7827,0.025847214244686962,5.0,4.0,1.0,5.0,1,5.0,0.2,1899809.542
12349,0.026585706080249447,2.0,,3.0,6.0,3,,,1451185.523
1899,0.02978583736768688,1.0,1.0,1.0,4.0,3,2.0,0.5,1270286.133
3638,,6.0,1.0,2.0,5.0,-1,3.0,0.6666666666666666,1077596.748
10035,0.027980635102978584,2.0,5.0,4.0,,1,9.0,0.4444444444444444,1779564.129
10126,0.025847214244686962,10.0,,6.0,2.0,1,,,2346775.611
7733,,8.0,9.0,7.0,4.0,-1,16.0,0.4375,3353243.558
2185,0.0303602199064577,,3.0,3.0,4.0,2,6.0,0.5,1195633.692
1658,,7.0,4.0,1.0,1.0,-1,5.0,0.2,1208973.726
12096,0.027980635102978584,,6.0,6.0,3.0,1,12.0,0.5,2506972.373
8011,,5.0,6.0,5.0,5.0,-1,11.0,0.45454545454545453,2274358.482
486,0.029129400180520227,5.0,5.0,2.0,1.0,0,7.0,0.2857142857142857,1919892.197
1362,0.028637072290145237,9.0,3.0,1.0,4.0,0,4.0,0.25,1299224.7
2384,0.028637072290145237,7.0,2.0,3.0,6.0,0,5.0,0.6,1321523.503
5100,0.026913924673832773,7.0,8.0,4.0,3.0,5,12.0,0.3333333333333333,4036543.642
1517,0.028555017641749406,3.0,9.0,2.0,6.0,3,11.0,0.18181818181818182,3164277.636
1108,0.026585706080249447,5.0,5.0,4.0,5.0,3,9.0,0.4444444444444444,2704185.255
6347,0.02822679904816608,8.0,6.0,2.0,1.0,5,8.0,0.25,3103427.21
7882,0.02830885369656191,4.0,8.0,5.0,2.0,2,13.0,0.38461538461538464,2507008.11
1228,0.02830885369656191,4.0,6.0,3.0,,5,9.0,0.3333333333333333,2574424.377
1582,0.027570361860999426,10.0,,1.0,4.0,5,,,1593803.209
8574,0.02830885369656191,4.0,4.0,,4.0,2,,,1769532.712
11855,0.028637072290145237,4.0,7.0,,2.0,0,,,2464346.429
11101,0.0288011815869369,5.0,6.0,3.0,3.0,2,9.0,0.3333333333333333,2606631.273
2268,0.028144744399770247,,3.0,2.0,2.0,1,5.0,0.4,982785.2717
1160,0.028062689751374416,2.0,9.0,3.0,4.0,1,12.0,0.25,2289119.981
142,0.02633954213506195,8.0,2.0,,3.0,0,,,1694604.787
2328,0.027078033970624436,4.0,3.0,2.0,2.0,0,5.0,0.4,1286554.453
2442,0.02633954213506195,1.0,1.0,2.0,4.0,0,3.0,0.6666666666666666,613246.1308
7480,,9.0,3.0,6.0,6.0,-1,9.0,0.6666666666666666,1180808.645
982,0.026585706080249447,,5.0,1.0,5.0,3,6.0,0.16666666666666666,2351819.195
10946,0.0303602199064577,9.0,2.0,1.0,6.0,2,3.0,0.3333333333333333,1007380.972
4152,,2.0,,3.0,4.0,-1,,,2237329.374
12590,0.02830885369656191,2.0,4.0,1.0,,5,5.0,0.2,1899809.542
10930,0.026585706080249447,6.0,,5.0,4.0,3,,,2768236.231
2071,0.028555017641749406,6.0,1.0,6.0,,2,7.0,0.8571428571428571,1095440.438
818,0.02773447115779109,7.0,7.0,5.0,4.0,0,12.0,0.4166666666666667,2157114.63
2892,0.02773447115779109,7.0,5.0,1.0,5.0,5,6.0,0.16666666666666666,1817446.784
8807,0.02773447115779109,,,7.0,1.0,5,,,1748715.443
8098,,3.0,7.0,1.0,5.0,-1,8.0,0.125,2402590.974
9964,0.0288011815869369,2.0,3.0,,4.0,1,,,1223042.938
389,0.028965290883728564,2.0,5.0,2.0,4.0,1,7.0,0.2857142857142857,1428542.045
864,0.026503651431853615,10.0,1.0,1.0,1.0,4,2.0,0.5,1940472.773
7110,,3.0,2.0,7.0,5.0,-1,9.0,0.7777777777777778,1403381.675
1230,0.029129400180520227,1.0,1.0,1.0,4.0,0,2.0,0.5,1055332.115
3295,0.026913924673832773,8.0,1.0,1.0,1.0,5,2.0,0.5,5363228.816
4857,0.0288011815869369,5.0,9.0,3.0,6.0,1,12.0,0.25,2870797.684
12066,,3.0,5.0,3.0,3.0,-1,8.0,0.375,2190515.06
147,0.028062689751374416,,3.0,2.0,2.0,1,5.0,0.4,3159398.786
1085,0.028637072290145237,7.0,2.0,2.0,4.0,4,4.0,0.5,1458366.968
2179,0.026667760728645278,9.0,9.0,6.0,,4,15.0,0.4,3066578.244
32,0.027980635102978584,2.0,4.0,1.0,3.0,1,5.0,0.2,1326827.368
10217,0.026503651431853615,,1.0,4.0,3.0,4,5.0,0.8,3608544.345
2506,0.027570361860999426,8.0,,2.0,3.0,5,,,2367141.381
1971,0.028555017641749406,2.0,9.0,6.0,4.0,2,15.0,0.4,2371347.719
3690,,8.0,1.0,4.0,6.0,-1,5.0,0.8,1860157.005
9726,0.028555017641749406,9.0,,2.0,2.0,2,,,1877360.22
2042,0.029129400180520227,5.0,1.0,1.0,2.0,0,2.0,0.5,1295226.738
455,0.027980635102978584,6.0,,1.0,3.0,1,,,1079475.247
4357,0.02674981537704111,,5.0,,4.0,2,,,1603510.062
11989,0.028637072290145237,8.0,8.0,5.0,5.0,4,13.0,0.38461538461538464,4368162.715
2893,0.0288011815869369,5.0,5.0,6.0,5.0,1,11.0,0.5454545454545454,2101308.994
9092,0.029129400180520227,4.0,6.0,5.0,3.0,0,11.0,0.45454545454545453,2115330.76
4165,0.029129400180520227,6.0,1.0,3.0,2.0,0,4.0,0.75,1042567.616
4456,0.0288011815869369,5.0,8.0,4.0,2.0,1,12.0,0.3333333333333333,2590559.227
8252,0.02773447115779109,4.0,8.0,2.0,2.0,0,10.0,0.2,2401286.733
3030,0.027980635102978584,,3.0,2.0,1.0,1,5.0,0.4,1155802.293
8453,0.02830885369656191,2.0,7.0,,4.0,2,,,2157114.63
12419,0.027898580454582753,5.0,5.0,1.0,,4,6.0,0.16666666666666666,3232095.711
5207,0.02830885369656191,6.0,,7.0,6.0,2,,,2052312.735
1271,0.02830885369656191,,3.0,,1.0,5,,,2579984.411
10171,0.0288011815869369,7.0,5.0,5.0,2.0,2,10.0,0.5,1888139.029
2660,0.02732419791581193,,5.0,2.0,1.0,0,7.0,0.2857142857142857,1975623.051
8086,0.02773447115779109,8.0,9.0,,4.0,0,,,3504155.608
1906,0.02978583736768688,,1.0,2.0,1.0,3,3.0,0.6666666666666666,1957137.144
566,0.027980635102978584,,5.0,2.0,3.0,1,7.0,0.2857142857142857,2310711.529
8884,0.029129400180520227,4.0,4.0,5.0,1.0,0,9.0,0.5555555555555556,1664022.661
8621,0.028555017641749406,10.0,9.0,7.0,,3,16.0,0.4375,5368036.918
5453,0.02478050381554115,2.0,5.0,3.0,5.0,4,8.0,0.375,2048436.747
12684,,3.0,5.0,1.0,4.0,-1,6.0,0.16666666666666666,1944098.841
8406,0.028390908344957742,7.0,7.0,,4.0,3,,,2023895.706
2846,0.026995979322228605,4.0,7.0,5.0,6.0,4,12.0,0.4166666666666667,3261590.008
8338,0.028965290883728564,2.0,8.0,,1.0,1,,,2155644.303
798,,9.0,5.0,5.0,3.0,-1,10.0,0.5,2156264.88
3007,0.026503651431853615,4.0,8.0,3.0,,4,11.0,0.2727272727272727,3597814.176
2138,0.027652416509395258,6.0,4.0,1.0,2.0,2,5.0,0.2,1327481.126
2708,0.026995979322228605,8.0,4.0,4.0,6.0,4,8.0,0.5,3382610.482
167,0.0288011815869369,10.0,6.0,3.0,5.0,1,9.0,0.3333333333333333,3400595.443
5557,0.028390908344957742,3.0,5.0,1.0,6.0,3,6.0,0.16666666666666666,1802049.879
2911,0.028965290883728564,2.0,2.0,4.0,3.0,1,6.0,0.6666666666666666,1034954.583
8023,0.02732419791581193,2.0,6.0,7.0,2.0,0,13.0,0.5384615384615384,1982874.874
12165,0.02830885369656191,6.0,2.0,6.0,6.0,2,8.0,0.75,1427244.88
12236,0.0288011815869369,10.0,4.0,1.0,5.0,1,5.0,0.2,2695904.341
5340,0.028637072290145237,4.0,4.0,6.0,4.0,4,10.0,0.6,2304481.753
3442,0.028390908344957742,4.0,1.0,2.0,1.0,3,3.0,0.6666666666666666,929975.9372
5714,,9.0,6.0,4.0,4.0,-1,10.0,0.4,1757569.615
954,0.029129400180520227,,2.0,1.0,4.0,0,3.0,0.3333333333333333,1197529.277
1187,0.028555017641749406,6.0,3.0,,3.0,2,,,1232163.219
7309,0.02478050381554115,,3.0,6.0,3.0,4,9.0,0.6666666666666666,2236712.465
1595,0.0303602199064577,2.0,2.0,,4.0,2,,,1212869.949
9978,0.027078033970624436,9.0,9.0,2.0,6.0,0,11.0,0.18181818181818182,2298146.82
2650,0.028965290883728564,3.0,2.0,1.0,3.0,1,3.0,0.3333333333333333,1108475.759
4360,0.02978583736768688,10.0,5.0,6.0,4.0,3,11.0,0.5454545454545454,4472611.867
6700,0.029129400180520227,6.0,8.0,,6.0,0,,,2565460.439
12027,0.027980635102978584,2.0,7.0,1.0,,5,8.0,0.125,2428616.749
2776,0.02830885369656191,,8.0,3.0,3.0,5,11.0,0.2727272727272727,3096993.427
9428,,4.0,7.0,5.0,5.0,-1,12.0,0.4166666666666667,3226455.212
5492,0.029129400180520227,3.0,1.0,5.0,4.0,0,6.0,0.8333333333333334,1281033.138
1424,0.026913924673832773,,4.0,2.0,1.0,5,6.0,0.3333333333333333,3212458.73
2813,0.02978583736768688,1.0,1.0,2.0,1.0,3,3.0,0.6666666666666666,1331415.493
11057,0.028555017641749406,5.0,5.0,3.0,5.0,2,8.0,0.375,1988245.855
3890,0.02978583736768688,3.0,,5.0,2.0,3,,,3185945.559
676,0.026995979322228605,7.0,1.0,1.0,4.0,4,2.0,0.5,1667421.864
2479,0.027898580454582753,3.0,1.0,,2.0,4,,,2066213.59
11117,0.0288011815869369,4.0,3.0,,6.0,1,,,1386115.579
12906,0.02773447115779109,5.0,8.0,1.0,,0,9.0,0.1111111111111111,2779942.382
474,0.028390908344957742,,2.0,1.0,2.0,3,3.0,0.3333333333333333,1072558.085
1513,0.0288011815869369,9.0,7.0,4.0,1.0,2,11.0,0.36363636363636365,2041288.659
973,0.02478050381554115,9.0,,2.0,1.0,4,,,1249093.971
4266,,10.0,8.0,5.0,1.0,-1,13.0,0.38461538461538464,4397380.422
3753,0.02732419791581193,9.0,,1.0,1.0,0,,,993853.4632
2194,0.02674981537704111,9.0,3.0,2.0,2.0,2,5.0,0.4,974655.3815
608,0.02830885369656191,6.0,2.0,2.0,2.0,5,4.0,0.5,1657739.197
2467,0.026995979322228605,9.0,4.0,2.0,4.0,4,6.0,0.3333333333333333,1842832.366
801,0.028144744399770247,3.0,,6.0,6.0,1,,,3066157.541
2656,0.0288011815869369,3.0,2.0,2.0,3.0,2,4.0,0.5,1409692.194
7437,0.02822679904816608,7.0,9.0,7.0,5.0,5,16.0,0.4375,3079287.832
12527,0.02633954213506195,9.0,6.0,3.0,,0,9.0,0.3333333333333333,1766596.453
1860,,5.0,5.0,1.0,4.0,-1,6.0,0.16666666666666666,1719505.934
6141,0.028637072290145237,10.0,2.0,7.0,,0,9.0,0.7777777777777778,3038354.983
2340,0.028965290883728564,2.0,5.0,4.0,,1,9.0,0.4444444444444444,1612536.9
8038,0.028637072290145237,9.0,4.0,,5.0,4,,,1780584.018
5113,,9.0,3.0,7.0,4.0,-1,10.0,0.7,1305270.675
8447,0.028555017641749406,3.0,2.0,7.0,2.0,2,9.0,0.7777777777777778,1335064.017
1103,0.0288011815869369,6.0,4.0,6.0,,2,10.0,0.6,1921497.962
7749,0.0288011815869369,,9.0,7.0,1.0,2,16.0,0.4375,3001479.812
2173,0.028390908344957742,3.0,,2.0,2.0,2,,,1139247.886
3443,0.026667760728645278,9.0,3.0,,2.0,4,,,1668819.653
4232,,5.0,8.0,5.0,5.0,-1,13.0,0.38461538461538464,2703396.364
2157,0.026995979322228605,,7.0,5.0,4.0,4,12.0,0.4166666666666667,3191320.417
944,,7.0,1.0,,,-1,,,972374.1235
8645,0.027570361860999426,2.0,,,6.0,5,,,1356763.962
3335,0.025847214244686962,7.0,5.0,4.0,6.0,1,9.0,0.4444444444444444,1779564.129
2186,0.028144744399770247,7.0,5.0,1.0,4.0,1,6.0,0.16666666666666666,1011220.764
12249,0.02978583736768688,3.0,3.0,7.0,6.0,3,10.0,0.7,2202315.483
210,0.027980635102978584,8.0,7.0,,6.0,1,,,3164968.723
5369,0.02830885369656191,8.0,,1.0,5.0,5,,,3475186.15
2590,0.026503651431853615,,5.0,2.0,,4,7.0,0.2857142857142857,2569029.764
11972,0.027980635102978584,10.0,1.0,7.0,2.0,5,8.0,0.875,3009052.411
8904,0.0288011815869369,5.0,8.0,,6.0,2,,,3096702.853
821,0.02732419791581193,10.0,9.0,1.0,5.0,0,10.0,0.1,4619847.157
5014,0.027652416509395258,7.0,1.0,6.0,1.0,2,7.0,0.8571428571428571,890373.6268
195,0.02674981537704111,7.0,,1.0,2.0,2,,,914624.339
6814,0.02830885369656191,2.0,4.0,,5.0,5,,,1899809.542
8866,0.026667760728645278,4.0,,6.0,3.0,4,,,2698530.878
9657,0.02674981537704111,,5.0,4.0,6.0,2,9.0,0.4444444444444444,1758685.726
6354,0.0288011815869369,6.0,2.0,6.0,6.0,2,8.0,0.75,1586329.824
6064,0.026503651431853615,2.0,2.0,,2.0,4,,,1603031.783
10628,0.028144744399770247,,,5.0,3.0,1,,,1321734.83
3736,0.028062689751374416,,1.0,1.0,4.0,1,2.0,0.5,790250.9959
2129,0.026913924673832773,3.0,4.0,,,5,,,3766504.372
101,0.027980635102978584,4.0,7.0,,2.0,5,,,2753728.812
4428,0.027570361860999426,7.0,1.0,,4.0,5,,,1018933.092
6274,0.028555017641749406,3.0,,1.0,4.0,2,,,1957485.84
259,0.028637072290145237,6.0,9.0,,2.0,0,,,2869248.843
10848,0.0288011815869369,10.0,4.0,3.0,,2,7.0,0.42857142857142855,3591184.444
9663,0.02773447115779109,2.0,3.0,6.0,2.0,5,9.0,0.6666666666666666,1525722.139
3618,0.028555017641749406,10.0,1.0,1.0,3.0,3,2.0,0.5,3440577.581
12859,0.028062689751374416,3.0,4.0,2.0,2.0,1,6.0,0.3333333333333333,1547315.522
1831,0.025847214244686962,,5.0,2.0,1.0,1,7.0,0.2857142857142857,1627008.676
2501,,9.0,2.0,1.0,3.0,-1,3.0,0.3333333333333333,852956.6557
10899,0.026913924673832773,3.0,7.0,6.0,4.0,5,13.0,0.46153846153846156,4731817.028
452,,10.0,2.0,2.0,1.0,-1,4.0,0.5,937714.7235
12409,0.028555017641749406,5.0,2.0,5.0,,2,7.0,0.7142857142857143,1452887.884
2608,0.0303602199064577,7.0,8.0,,5.0,2,,,2250188.431
2073,0.027570361860999426,5.0,8.0,7.0,3.0,5,15.0,0.4666666666666667,3290815.951
12913,0.02478050381554115,2.0,,4.0,3.0,4,,,2468007.621
1860,0.028062689751374416,10.0,4.0,,3.0,1,,,3589396.972
7293,0.028390908344957742,6.0,1.0,3.0,1.0,3,4.0,0.75,900457.7458
3885,0.027078033970624436,,1.0,2.0,4.0,0,3.0,0.6666666666666666,1030524.606
2814,0.027898580454582753,,3.0,2.0,3.0,4,5.0,0.4,3469758.637
3952,0.0288011815869369,2.0,,2.0,3.0,2,,,1216013.453
2874,0.0288011815869369,8.0,1.0,2.0,3.0,1,3.0,0.6666666666666666,1376186.383
2477,0.027570361860999426,9.0,2.0,,1.0,5,,,1107691.381
3250,0.0288011815869369,3.0,4.0,1.0,,1,5.0,0.2,1459993.112
20,0.027980635102978584,5.0,5.0,4.0,1.0,1,9.0,0.4444444444444444,2137504.056
2881,0.02674981537704111,,4.0,,4.0,2,,,1627122.185
918,0.028555017641749406,5.0,3.0,1.0,4.0,3,4.0,0.25,1885102.875
515,0.027980635102978584,3.0,1.0,,3.0,5,,,1355566.118
1022,0.02478050381554115,9.0,1.0,1.0,4.0,4,2.0,0.5,1140971.584
3685,0.026995979322228605,6.0,7.0,5.0,3.0,4,12.0,0.4166666666666667,3156185.621
1703,0.026585706080249447,3.0,,1.0,2.0,3,,,2160699.627
1730,0.028390908344957742,,5.0,1.0,4.0,3,6.0,0.16666666666666666,2189797.577
9688,,5.0,1.0,1.0,6.0,-1,2.0,0.5,1895886.528
2023,0.028637072290145237,5.0,4.0,2.0,4.0,0,6.0,0.3333333333333333,2098599.514
2354,0.0288011815869369,2.0,4.0,3.0,1.0,1,7.0,0.42857142857142855,1315644.008
7610,0.02830885369656191,3.0,,1.0,4.0,5,,,2763611.45
1642,,5.0,6.0,2.0,1.0,-1,8.0,0.25,2061096.111
328,0.026913924673832773,5.0,6.0,3.0,3.0,5,9.0,0.3333333333333333,4437622.606
11183,0.025847214244686962,7.0,,6.0,1.0,1,,,2323530.214
3145,0.028390908344957742,5.0,9.0,,3.0,3,,,2795648.26
10877,0.02830885369656191,6.0,4.0,6.0,5.0,5,10.0,0.6,2336688.649
5730,0.02830885369656191,2.0,3.0,6.0,2.0,5,9.0,0.6666666666666666,1810018.933
3108,0.02978583736768688,3.0,,6.0,3.0,3,,,2774273.239
907,0.02633954213506195,10.0,,1.0,1.0,0,,,3346608.187
3597,0.02633954213506195,5.0,3.0,1.0,6.0,0,4.0,0.25,1709173.981
4048,0.027980635102978584,7.0,6.0,5.0,4.0,1,11.0,0.45454545454545453,1961866.409
1162,0.028637072290145237,3.0,,2.0,5.0,0,,,2433878.215
4391,0.02822679904816608,,3.0,3.0,,5,6.0,0.5,3405235.242
4182,0.027980635102978584,,1.0,1.0,5.0,5,2.0,0.5,1555728.506
10851,0.029129400180520227,9.0,8.0,6.0,5.0,0,14.0,0.42857142857142855,2201107.225
11757,0.027078033970624436,5.0,3.0,6.0,,0,9.0,0.6666666666666666,1810018.933
5095,0.026913924673832773,10.0,5.0,5.0,3.0,5,10.0,0.5,7029926.085
3450,,,8.0,6.0,4.0,-1,14.0,0.42857142857142855,3731548.718
6427,0.026667760728645278,8.0,8.0,5.0,4.0,4,13.0,0.38461538461538464,4645320.979
7601,,3.0,3.0,1.0,1.0,-1,4.0,0.25,1296104.7
10752,,3.0,6.0,7.0,3.0,-1,13.0,0.5384615384615384,3050863.551
768,0.028144744399770247,,3.0,1.0,1.0,1,4.0,0.25,3564177.742
4371,,9.0,1.0,7.0,5.0,-1,8.0,0.875,1220906.043
7615,0.027570361860999426,8.0,,2.0,4.0,5,,,2961949.177
5764,0.028555017641749406,5.0,2.0,,3.0,2,,,1365100.554
8264,0.026913924673832773,2.0,9.0,1.0,,5,10.0,0.1,4269536.37
917,0.029129400180520227,3.0,,5.0,5.0,0,,,2341667.279
1200,0.02732419791581193,8.0,8.0,3.0,3.0,0,11.0,0.2727272727272727,3214964.36
2666,0.028637072290145237,5.0,3.0,,4.0,0,,,1837800.802
4598,0.028555017641749406,,9.0,3.0,1.0,3,12.0,0.25,2623862.266
2482,0.02732419791581193,3.0,1.0,2.0,2.0,0,3.0,0.6666666666666666,1087870.74
11536,0.02830885369656191,10.0,5.0,,6.0,5,,,5011523.096
3337,0.027980635102978584,7.0,5.0,5.0,2.0,1,10.0,0.5,1727606.503
2828,0.028390908344957742,8.0,,1.0,4.0,2,,,1481182.113
3318,0.028555017641749406,8.0,3.0,1.0,2.0,3,4.0,0.25,2060682.598
3283,0.02822679904816608,5.0,2.0,2.0,6.0,5,4.0,0.5,1883578.506
3203,0.028390908344957742,8.0,5.0,,5.0,3,,,2358216.733
2211,0.026585706080249447,3.0,2.0,1.0,3.0,3,3.0,0.3333333333333333,1669979.308
11539,,6.0,3.0,7.0,6.0,-1,10.0,0.7,1478621.784
6433,0.027980635102978584,2.0,3.0,3.0,,5,6.0,0.5,1602453.888
753,0.0288011815869369,2.0,,1.0,4.0,1,,,863833.9269
4782,0.028555017641749406,9.0,2.0,,3.0,3,,,1175838.642
6903,0.027078033970624436,6.0,5.0,3.0,,0,8.0,0.375,1817658.111
11777,0.028637072290145237,5.0,2.0,1.0,6.0,0,3.0,0.3333333333333333,1662221.557
9504,,4.0,4.0,5.0,5.0,-1,9.0,0.5555555555555556,2465072.207
3631,0.028144744399770247,4.0,5.0,1.0,,1,6.0,0.16666666666666666,1641531.52
6936,0.02978583736768688,5.0,4.0,7.0,2.0,3,11.0,0.6363636363636364,2504692.664
11100,0.027980635102978584,8.0,7.0,1.0,2.0,1,8.0,0.125,2826023.154
9115,0.026667760728645278,4.0,1.0,6.0,,4,7.0,0.8571428571428571,1793012.358
10129,0.027980635102978584,6.0,5.0,3.0,5.0,1,8.0,0.375,1887927.702
12200,0.028144744399770247,7.0,7.0,4.0,5.0,1,11.0,0.36363636363636365,2146610.397
1250,0.027980635102978584,5.0,1.0,2.0,1.0,1,3.0,0.6666666666666666,1270328.243
8810,,3.0,,4.0,3.0,-1,,,2035541.263
9655,0.027980635102978584,,3.0,7.0,3.0,1,10.0,0.7,1733052.376
1822,,10.0,1.0,2.0,4.0,-1,3.0,0.6666666666666666,3730521.22
7395,0.027570361860999426,5.0,5.0,2.0,3.0,5,7.0,0.2857142857142857,2316776.305
4218,0.028555017641749406,4.0,4.0,5.0,4.0,3,9.0,0.5555555555555556,1908203.542
2340,0.02830885369656191,7.0,3.0,2.0,2.0,2,5.0,0.4,1230014.981
535,0.0303602199064577,10.0,4.0,,1.0,2,,,3970650.093
1219,0.0288011815869369,,4.0,1.0,3.0,2,5.0,0.2,1475140.318
11700,0.02830885369656191,9.0,,3.0,2.0,5,,,2552871.514
5881,0.028555017641749406,2.0,,4.0,6.0,2,,,2164506.776
1965,,2.0,1.0,1.0,1.0,-1,2.0,0.5,1006985.831
3349,0.028555017641749406,7.0,2.0,1.0,,3,3.0,0.3333333333333333,1138826.329
3737,0.028637072290145237,5.0,3.0,2.0,4.0,4,5.0,0.4,2238214.842
2756,0.027980635102978584,9.0,5.0,,2.0,5,,,1721895.881
3788,0.02830885369656191,10.0,5.0,2.0,2.0,2,7.0,0.2857142857142857,4497201.916
4150,0.028965290883728564,9.0,,3.0,5.0,1,,,2127868.073
2405,,10.0,7.0,4.0,3.0,-1,11.0,0.36363636363636365,4963897.057
7626,0.0288011815869369,9.0,2.0,4.0,5.0,2,6.0,0.6666666666666666,1185993.835
10477,0.025847214244686962,5.0,8.0,1.0,6.0,1,9.0,0.1111111111111111,2837199.086
1764,0.028965290883728564,10.0,,,4.0,1,,,1344217.947
11286,0.028062689751374416,2.0,2.0,2.0,6.0,1,4.0,0.5,1034790.218
11985,0.02633954213506195,9.0,6.0,1.0,2.0,0,7.0,0.14285714285714285,1638905.792
2013,0.028965290883728564,4.0,6.0,3.0,,1,9.0,0.3333333333333333,1898579.959
5206,0.02773447115779109,2.0,5.0,2.0,5.0,5,7.0,0.2857142857142857,1852687.243
511,0.028555017641749406,6.0,,2.0,3.0,3,,,1727857.445
11887,0.0288011815869369,6.0,6.0,,4.0,2,,,2298106.932
4901,0.026913924673832773,8.0,5.0,1.0,5.0,5,6.0,0.16666666666666666,4661071.401
2967,0.02830885369656191,10.0,4.0,1.0,4.0,5,5.0,0.2,5890487.285
2510,0.02830885369656191,,4.0,2.0,3.0,5,6.0,0.3333333333333333,2163648.614
2041,0.0303602199064577,2.0,3.0,1.0,3.0,2,4.0,0.25,1218130.28
2176,0.02822679904816608,,2.0,1.0,2.0,5,3.0,0.3333333333333333,1491294.705
3906,,7.0,2.0,1.0,1.0,-1,3.0,0.3333333333333333,1048703.733
5146,,6.0,5.0,6.0,6.0,-1,11.0,0.5454545454545454,2803935.265
7112,0.028555017641749406,5.0,5.0,4.0,5.0,3,9.0,0.4444444444444444,2478101.36
